airline,carrier_name,src,dst,dst_country,region,equipment,aircraft_name,eis_year,type_vintage_age,body,is_widebody,seats,distance_km,dest_connectivity,is_africa
AF,Air France,MPL,CDG,France,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,614.161770845712,517,0
AF,Air France,MPL,FCO,Italy,Europe,E75,Embraer 175,2005,19,regional_jet,0,88,704.3063180395912,331,0
AF,Air France,MPL,FCO,Italy,Europe,E90,Embraer 190,2005,19,regional_jet,0,100,704.3063180395912,331,0
AF,Air France,MPL,ORY,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,585.1542031068025,203,0
AF,Air France,MPL,ORY,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,585.1542031068025,203,0
AF,Air France,MPL,ORY,France,Europe,CRK,Bombardier CRJ-1000,2010,14,regional_jet,0,100,585.1542031068025,203,0
AF,Air France,MRS,AJA,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,337.76273478913697,39,0
AF,Air France,MRS,AJA,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,337.76273478913697,39,0
AF,Air France,MRS,ALG,Algeria,Africa,320,Airbus A320,1988,36,narrowbody,0,150,769.4774346760329,88,1
AF,Air France,MRS,ALG,Algeria,Africa,319,Airbus A319,1996,28,narrowbody,0,124,769.4774346760329,88,1
AF,Air France,MRS,AMS,Netherlands,Europe,319,Airbus A319,1996,28,narrowbody,0,124,986.8091147715683,450,0
AF,Air France,MRS,ATH,Greece,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1688.4696976267583,206,0
AF,Air France,MRS,BES,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,929.29648551499,17,0
AF,Air France,MRS,BIA,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,360.34300626887443,36,0
AF,Air France,MRS,BIQ,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,544.9224526697573,14,0
AF,Air France,MRS,BIQ,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,544.9224526697573,14,0
AF,Air France,MRS,BOD,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,498.2077507379251,67,0
AF,Air France,MRS,BOD,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,498.2077507379251,67,0
AF,Air France,MRS,CDG,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,652.8189452394905,517,0
AF,Air France,MRS,CDG,France,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,652.8189452394905,517,0
AF,Air France,MRS,CDG,France,Europe,318,Airbus A318,2003,21,narrowbody,0,107,652.8189452394905,517,0
AF,Air France,MRS,CDG,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,652.8189452394905,517,0
AF,Air France,MRS,CDG,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,652.8189452394905,517,0
AF,Air France,MRS,CLY,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,307.8029371343598,20,0
AF,Air France,MRS,FCO,Italy,Europe,319,Airbus A319,1996,28,narrowbody,0,124,602.2043583254987,331,0
AF,Air France,MRS,FSC,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,384.0657288257105,14,0
AF,Air France,MRS,IST,Turkey,Asia,320,Airbus A320,1988,36,narrowbody,0,150,1941.8093771228648,361,0
AF,Air France,MRS,LIL,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,808.434129715049,40,0
AF,Air France,MRS,MXP,Italy,Europe,AT7,ATR 72,1989,35,turboprop,0,70,369.56577555377044,194,0
AF,Air France,MRS,NTE,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,674.9484788842177,91,0
AF,Air France,MRS,ORY,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,626.9979249871461,203,0
AF,Air France,MRS,ORY,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,626.9979249871461,203,0
AF,Air France,MRS,ORY,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,626.9979249871461,203,0
AF,Air France,MRS,PRG,Czech Republic,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1009.7918710932059,181,0
AF,Air France,MRS,PRG,Czech Republic,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1009.7918710932059,181,0
AF,Air France,MRS,RAK,Morocco,Africa,320,Airbus A320,1988,36,narrowbody,0,150,1755.6528481596104,72,1
AF,Air France,MRS,RNS,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,745.3228882255771,13,0
AF,Air France,MRS,SVO,Russia,Europe,320,Airbus A320,1988,36,narrowbody,0,150,2666.241277977889,198,0
AF,Air France,MRS,TLV,Israel,Asia,320,Airbus A320,1988,36,narrowbody,0,150,2881.1284921227284,135,0
AF,Air France,MRS,TUN,Tunisia,Africa,319,Airbus A319,1996,28,narrowbody,0,124,846.7827867526153,88,1
AF,Air France,MRS,TUN,Tunisia,Africa,320,Airbus A320,1988,36,narrowbody,0,150,846.7827867526153,88,1
AF,Air France,MRS,TXL,Germany,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1176.7685513854447,210,0
AF,Air France,MRS,TXL,Germany,Europe,319,Airbus A319,1996,28,narrowbody,0,124,1176.7685513854447,210,0
AF,Air France,MRS,VCE,Italy,Europe,320,Airbus A320,1988,36,narrowbody,0,150,610.3704961212043,123,0
AF,Air France,MRS,VCE,Italy,Europe,319,Airbus A319,1996,28,narrowbody,0,124,610.3704961212043,123,0
AF,Air France,MRU,CDG,France,Europe,77W,Boeing 777-300ER,2004,20,widebody,1,365,9447.001904247765,517,0
AF,Air France,MRU,RUN,Reunion,Africa,343,Airbus A340-300,1993,31,widebody,1,277,231.75573980682492,21,1
AF,Air France,MRU,RUN,Reunion,Africa,AT7,ATR 72,1989,35,turboprop,0,70,231.75573980682492,21,1
AF,Air France,MRU,RUN,Reunion,Africa,319,Airbus A319,1996,28,narrowbody,0,124,231.75573980682492,21,1
AF,Air France,MRU,RUN,Reunion,Africa,332,Airbus A330-200,1998,26,widebody,1,247,231.75573980682492,21,1
AF,Air France,MRU,ZSE,Reunion,Africa,AT7,ATR 72,1989,35,turboprop,0,70,254.6989008804274,3,1
AF,Air France,MSN,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1139.5015096744899,911,0
AF,Air France,MSN,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1139.5015096744899,911,0
AF,Air France,MSN,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1139.5015096744899,911,0
AF,Air France,MSP,ATL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1459.718127018694,911,0
AF,Air France,MSP,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1459.718127018694,911,0
AF,Air France,MSP,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1459.718127018694,911,0
AF,Air France,MSP,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,6774.75387133001,517,0
AF,Air France,MSP,LAX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2467.294174878977,498,0
AF,Air France,MSP,LHR,United Kingdom,Europe,764,Boeing 767-400,2000,24,widebody,1,245,6442.920106923145,524,0
AF,Air France,MSP,MSY,United States,North America,E75,Embraer 175,2005,19,regional_jet,0,88,1675.7693401753959,125,0
AF,Air France,MSP,MSY,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1675.7693401753959,125,0
AF,Air France,MSP,SEA,United States,North America,753,Boeing 757-300,1999,25,narrowbody,0,243,2244.808454894288,202,0
AF,Air France,MSP,SFO,United States,North America,753,Boeing 757-300,1999,25,narrowbody,0,243,2551.388212105805,250,0
AF,Air France,MSY,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,683.5719060307287,911,0
AF,Air France,MSY,ATL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,683.5719060307287,911,0
AF,Air France,MSY,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,683.5719060307287,911,0
AF,Air France,MSY,DTW,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1492.2718862170027,217,0
AF,Air France,MSY,DTW,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1492.2718862170027,217,0
AF,Air France,MSY,JFK,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1901.489710510044,455,0
AF,Air France,MSY,MSP,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1675.7693401753959,212,0
AF,Air France,MTY,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1745.2431573265299,911,0
AF,Air France,MUC,ATL,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,7701.967004873525,911,0
AF,Air France,MUC,CDG,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,681.5692457340275,517,0
AF,Air France,MUC,CDG,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,681.5692457340275,517,0
AF,Air France,MUC,CDG,France,Europe,318,Airbus A318,2003,21,narrowbody,0,107,681.5692457340275,517,0
AF,Air France,MUC,CDG,France,Europe,32A,Airbus A320 (sharklets),1988,36,narrowbody,0,150,681.5692457340275,517,0
AF,Air France,MUC,CDG,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,681.5692457340275,517,0
AF,Air France,MVD,EZE,Argentina,South America,772,Boeing 777-200,1995,29,widebody,1,314,228.64265544934918,74,0
AF,Air France,MXP,LYS,France,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,283.50989282007583,140,0
AF,Air France,MXP,LYS,France,Europe,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,283.50989282007583,140,0
AF,Air France,MXP,MRS,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,369.56577555377044,129,0
AF,Air France,MXP,NTE,France,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,810.1456575955751,91,0
AF,Air France,MYR,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,508.99139141477025,911,0
AF,Air France,MYR,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,508.99139141477025,911,0
AF,Air France,MYR,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,508.99139141477025,911,0
AF,Air France,NAP,CDG,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,1289.6058099568643,517,0
AF,Air France,NAS,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1169.4387087746934,911,0
AF,Air France,NBO,CDG,France,Europe,763,Boeing 767-300,1986,38,widebody,1,218,6495.136685563152,517,0
AF,Air France,NBO,DZA,Mayotte,Africa,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1574.08941437622,15,1
AF,Air France,NBO,HRE,Zimbabwe,Africa,763,Boeing 767-300,1986,38,widebody,1,218,1954.056875444751,31,1
AF,Air France,NBO,KGL,Rwanda,Africa,E70,Embraer 170,2004,20,regional_jet,0,76,757.9567739118683,38,1
AF,Air France,NBO,LLW,Malawi,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1429.1709689965403,13,1
AF,Air France,NBO,LUN,Zambia,Africa,738,Boeing 737-800,1998,26,narrowbody,0,162,1814.4570142237988,33,1
AF,Air France,NBO,LUN,Zambia,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,1814.4570142237988,33,1
AF,Air France,NBO,LVI,Zambia,Africa,E90,Embraer 190,2005,19,regional_jet,0,100,2199.682768799108,7,1
AF,Air France,NBS,SHE,China,Asia,320,Airbus A320,1988,36,narrowbody,0,150,344.4257553659018,136,0
AF,Air France,NCE,AJA,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,232.32835493983816,39,0
AF,Air France,NCE,AMS,Netherlands,Europe,E90,Embraer 190,2005,19,regional_jet,0,100,978.8644304917758,450,0
AF,Air France,NCE,AMS,Netherlands,Europe,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,978.8644304917758,450,0
AF,Air France,NCE,AMS,Netherlands,Europe,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,978.8644304917758,450,0
AF,Air France,NCE,BIA,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,221.37644200015583,36,0
AF,Air France,NCE,CDG,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,694.5188488423612,517,0
AF,Air France,NCE,CDG,France,Europe,318,Airbus A318,2003,21,narrowbody,0,107,694.5188488423612,517,0
AF,Air France,NCE,CDG,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,694.5188488423612,517,0
AF,Air France,NCE,CDG,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,694.5188488423612,517,0
AF,Air France,NCE,CLY,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,179.71729000283173,20,0
AF,Air France,NCE,FCO,Italy,Europe,319,Airbus A319,1996,28,narrowbody,0,124,459.25765499825184,331,0
AF,Air France,NCE,FCO,Italy,Europe,32S,Airbus A320 family,1988,36,narrowbody,0,150,459.25765499825184,331,0
AF,Air France,NCE,FCO,Italy,Europe,E75,Embraer 175,2005,19,regional_jet,0,88,459.25765499825184,331,0
AF,Air France,NCE,FCO,Italy,Europe,321,Airbus A321,1994,30,narrowbody,0,185,459.25765499825184,331,0
AF,Air France,NCE,FCO,Italy,Europe,E90,Embraer 190,2005,19,regional_jet,0,100,459.25765499825184,331,0
AF,Air France,NCE,FSC,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,285.13343357410537,14,0
AF,Air France,NCE,JFK,United States,North America,764,Boeing 767-400,2000,24,widebody,1,245,6406.84132163441,455,0
AF,Air France,NCE,LIL,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,828.6083938118073,40,0
AF,Air France,NCE,LIL,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,828.6083938118073,40,0
AF,Air France,NCE,LYS,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,285.12576321087124,140,0
AF,Air France,NCE,LYS,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,285.12576321087124,140,0
AF,Air France,NCE,NTE,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,790.4158070117757,91,0
AF,Air France,NCE,NTE,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,790.4158070117757,91,0
AF,Air France,NCE,ORY,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,674.8023266453688,203,0
AF,Air France,NCE,ORY,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,674.8023266453688,203,0
AF,Air France,NCE,ORY,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,674.8023266453688,203,0
AF,Air France,NCE,SOU,United Kingdom,Europe,E95,Embraer 195,2006,18,regional_jet,0,108,1035.5107501463235,33,0
AF,Air France,NCE,SXB,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,543.5482467276425,35,0
AF,Air France,NCE,SXB,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,543.5482467276425,35,0
AF,Air France,NCE,TLV,Israel,Asia,320,Airbus A320,1988,36,narrowbody,0,150,2735.203031949714,135,0
AF,Air France,NCE,VCE,Italy,Europe,320,Airbus A320,1988,36,narrowbody,0,150,455.5463569179547,123,0
AF,Air France,NCL,CDG,France,Europe,AR8,Avro RJ85 (BAe 146),1993,31,regional_jet,0,100,729.7454393905533,517,0
AF,Air France,NDJ,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,4259.114025393897,517,0
AF,Air France,NIM,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,3951.043036916402,517,0
AF,Air France,NIM,CDG,France,Europe,343,Airbus A340-300,1993,31,widebody,1,277,3951.043036916402,517,0
AF,Air France,NIM,OUA,Burkina Faso,Africa,332,Airbus A330-200,1998,26,widebody,1,247,419.75653188291676,33,1
AF,Air France,NKC,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,3797.1871792111883,517,0
AF,Air France,NKC,CKY,Guinea,Africa,332,Airbus A330-200,1998,26,widebody,1,247,1003.7843492374948,18,1
AF,Air France,NRT,CDG,France,Europe,77W,Boeing 777-300ER,2004,20,widebody,1,365,9709.928909737657,517,0
AF,Air France,NRT,CDG,France,Europe,788,Boeing 787-8,2011,13,widebody,1,242,9709.928909737657,517,0
AF,Air France,NRT,CDG,France,Europe,388,Airbus A380-800,2007,17,widebody,1,525,9709.928909737657,517,0
AF,Air France,NRT,SPN,Northern Mariana Islands,Oceania,752,Boeing 757-200,1983,41,narrowbody,0,200,2356.429190239248,10,0
AF,Air France,NSI,CDG,France,Europe,772,Boeing 777-200,1995,29,widebody,1,314,5107.935358332979,517,0
AF,Air France,NTE,AJA,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1008.2645470427656,39,0
AF,Air France,NTE,AMS,Netherlands,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,733.2666987433632,450,0
AF,Air France,NTE,BIA,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,1011.7871394839487,36,0
AF,Air France,NTE,BOD,France,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,267.6020042045372,67,0
AF,Air France,NTE,BRU,Belgium,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,608.886239082965,315,0
AF,Air France,NTE,CDG,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,371.7828281368194,517,0
AF,Air France,NTE,CDG,France,Europe,318,Airbus A318,2003,21,narrowbody,0,107,371.7828281368194,517,0
AF,Air France,NTE,CDG,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,371.7828281368194,517,0
AF,Air France,NTE,CDG,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,371.7828281368194,517,0
AF,Air France,NTE,DUS,Germany,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,761.9261307588249,285,0
AF,Air France,NTE,LCY,United Kingdom,Europe,AR8,Avro RJ85 (BAe 146),1993,31,regional_jet,0,100,498.72788787241063,66,0
AF,Air France,NTE,LCY,United Kingdom,Europe,F50,Fokker 50,1987,37,turboprop,0,56,498.72788787241063,66,0
AF,Air France,NTE,MAN,United Kingdom,Europe,E75,Embraer 175,2005,19,regional_jet,0,88,691.0711692981455,311,0
AF,Air France,NTE,MAN,United Kingdom,Europe,DH4,Bombardier Dash 8 Q400,2000,24,turboprop,0,78,691.0711692981455,311,0
AF,Air France,NTE,MRS,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,674.9484788842177,129,0
AF,Air France,NTE,MXP,Italy,Europe,ER4,Embraer ERJ-145,1996,28,regional_jet,0,50,810.1456575955751,194,0
AF,Air France,NTE,NCE,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,790.4158070117757,134,0
AF,Air France,NTE,NCE,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,790.4158070117757,134,0
AF,Air France,NTE,ORY,France,Europe,AT5,ATR 42-500,1995,29,turboprop,0,48,344.6562330751841,203,0
AF,Air France,NTE,SOU,United Kingdom,Europe,DH4,Bombardier Dash 8 Q400,2000,24,turboprop,0,78,422.62285061846075,33,0
AF,Air France,NUE,CDG,France,Europe,E70,Embraer 170,2004,20,regional_jet,0,76,620.9422392432726,517,0
AF,Air France,OAJ,ATL,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,640.3389285403601,911,0
AF,Air France,OKC,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1221.6451687396157,911,0
AF,Air France,OKC,ATL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1221.6451687396157,911,0
AF,Air France,OMA,ATL,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1321.0472363918216,911,0
AF,Air France,OMA,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1321.0472363918216,911,0
AF,Air France,ORD,ATL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,976.3278291656196,911,0
AF,Air France,ORD,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,976.3278291656196,911,0
AF,Air France,ORD,CDG,France,Europe,332,Airbus A330-200,1998,26,widebody,1,247,6664.207933200134,517,0
AF,Air France,ORF,ATL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,829.7069492609256,911,0
AF,Air France,ORF,ATL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,829.7069492609256,911,0
AF,Air France,ORF,ATL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,829.7069492609256,911,0
AF,Air France,ORY,AJA,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,906.9422322787123,39,0
AF,Air France,ORY,AJA,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,906.9422322787123,39,0
AF,Air France,ORY,AJA,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,906.9422322787123,39,0
AF,Air France,ORY,BES,France,Europe,CRK,Bombardier CRJ-1000,2010,14,regional_jet,0,100,500.7988928284879,17,0
AF,Air France,ORY,BES,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,500.7988928284879,17,0
AF,Air France,ORY,BIA,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,880.0240839367119,36,0
AF,Air France,ORY,BIA,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,880.0240839367119,36,0
AF,Air France,ORY,BIQ,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,657.3256204031476,14,0
AF,Air France,ORY,BIQ,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,657.3256204031476,14,0
AF,Air France,ORY,BIQ,France,Europe,CRK,Bombardier CRJ-1000,2010,14,regional_jet,0,100,657.3256204031476,14,0
AF,Air France,ORY,BIQ,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,657.3256204031476,14,0
AF,Air France,ORY,BOD,France,Europe,321,Airbus A321,1994,30,narrowbody,0,185,492.9824875070294,67,0
AF,Air France,ORY,BOD,France,Europe,319,Airbus A319,1996,28,narrowbody,0,124,492.9824875070294,67,0
AF,Air France,ORY,BOD,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,492.9824875070294,67,0
AF,Air France,ORY,CAY,French Guiana,South America,343,Airbus A340-300,1993,31,widebody,1,277,7086.21954863953,7,0
AF,Air France,ORY,CFE,France,Europe,CRK,Bombardier CRJ-1000,2010,14,regional_jet,0,100,331.9282057368756,9,0
AF,Air France,ORY,CFE,France,Europe,AT7,ATR 72,1989,35,turboprop,0,70,331.9282057368756,9,0
AF,Air France,ORY,CLY,France,Europe,320,Airbus A320,1988,36,narrowbody,0,150,850.1405989552774,20,0
